ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class,in_smooth,out_smooth,anamoly_in,anamoly_out,ifInOctets11_anomaly,ifOutOctets11_anomaly,ifoutDiscards11_anomaly,ifInUcastPkts11_anomaly,ifInNUcastPkts11_anomaly,ifInDiscards11_anomaly,ifOutUcastPkts11_anomaly,ifOutNUcastPkts11_anomaly,tcpOutRsts_anomaly,tcpInSegs_anomaly,tcpOutSegs_anomaly,tcpPassiveOpens_anomaly,tcpRetransSegs_anomaly,tcpCurrEstab_anomaly,tcpEstabResets_anomaly,tcp?ActiveOpens_anomaly,udpInDatagrams_anomaly,udpOutDatagrams_anomaly,udpInErrors_anomaly,udpNoPorts_anomaly,ipInReceives_anomaly,ipInDelivers_anomaly,ipOutRequests_anomaly,ipOutDiscards_anomaly,ipInDiscards_anomaly,ipForwDatagrams_anomaly,ipOutNoRoutes_anomaly,ipInAddrErrors_anomaly,icmpInMsgs_anomaly,icmpInDestUnreachs_anomaly,icmpOutMsgs_anomaly,icmpOutDestUnreachs_anomaly,icmpInEchos_anomaly,icmpOutEchoReps_anomaly,in_smooth_anomaly,out_smooth_anomaly,anomalies_score
3053297411,82391063,0,9541463,9691,0,1504245,2553,2,756,612,54,0,0,4,6,69237,35893,2,35,11116816,71999,36591,196,37,11081393,7,6,47,27,41,21,20,20,normal,2616239254.34,812725362.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2979503845,81321725,0,9483181,9683,0,1484442,2553,2,756,612,54,0,0,4,6,68950,35641,2,35,11027821,71712,36339,196,37,10992339,7,6,47,27,41,21,20,20,normal,2590380343.74,832501381.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1655660587,1071112191,0,63919006,21706,0,10316764,4889,1,871,684,63,14,0,5,3,317782,253624,1,22,74301963,322721,254383,569,23,74233054,7,0,66,36,53,23,30,30,normal,1809651368.12,1070268006.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1600846719,1071070077,0,63882376,21692,0,10315983,4889,1,871,684,63,14,0,5,3,317455,253372,1,22,74274759,322394,254131,569,23,74206097,7,0,66,36,53,23,30,30,normal,1846793926.8,1070233718.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1569343983,1071045747,0,63861324,21685,0,10315532,4889,1,871,684,63,14,0,5,3,317126,253120,1,22,74247689,322067,253879,569,23,74178931,7,0,66,36,53,23,30,30,normal,1884316217.76,1070199787.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1531896133,1071017325,0,63836300,21676,0,10315005,4889,1,871,684,63,14,0,5,3,316798,252868,1,22,74218774,321737,253627,569,23,74150070,7,0,66,36,53,23,30,30,normal,1921614512.64,1070165756.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1473731823,1070972661,0,63797432,21661,0,10314177,4889,1,871,684,63,14,0,5,3,316468,252616,1,22,74189684,321407,253375,569,23,74121075,7,0,66,36,53,23,30,30,normal,1958364302.32,1070131412.46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1443606705,1070948277,0,63777297,21654,0,10313725,4889,1,871,684,63,14,0,5,3,316138,252364,1,22,74161190,321077,253123,569,23,74092629,7,0,66,36,53,23,30,30,normal,1995786985.36,1070097474.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1408794819,1070920125,0,63754029,21645,0,10313203,4889,1,871,684,63,14,0,5,3,315807,252112,1,22,74134028,320745,252871,569,23,74065553,7,0,66,36,53,23,30,30,normal,2033326693.96,1070063535.86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1353766907,1070875041,0,63717247,21630,0,10312367,4889,1,871,684,63,14,0,5,3,315467,251860,1,22,74106721,320405,252619,569,23,74038364,7,0,66,36,53,23,30,30,normal,2071018434.52,1070029613.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1323981105,1070850765,0,63697338,21623,0,10311917,4889,1,871,684,63,14,0,5,3,315132,251608,1,22,74079477,320071,252367,569,23,74011304,7,0,66,36,53,23,30,30,normal,2108897662.8,1069995673.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1289654479,1070822991,0,63674394,21614,0,10311402,4889,1,871,684,63,14,0,5,3,314766,251356,1,22,74052231,319704,252115,569,23,73984161,7,0,66,36,53,23,30,30,normal,2146886664.72,1069961731.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1234219339,1070777733,0,63637344,21548,0,10310563,4889,1,871,684,63,14,0,5,3,314363,251104,1,22,74024811,319303,251863,569,23,73956899,7,0,66,36,53,23,30,30,normal,2185076721.84,1069927596.86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1204380148,1070753361,0,63617400,21532,0,10310111,4889,1,871,684,63,14,0,5,3,314002,250852,1,22,73997557,318941,251611,569,23,73929751,7,0,66,36,53,23,30,30,normal,2223866187.84,1069893337.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1170466830,1070725845,0,63594737,21473,0,10309601,4889,1,871,684,63,14,0,5,3,313630,250600,1,22,73970310,318572,251359,569,23,73902754,7,0,66,36,53,23,30,30,normal,2262653682.62,1069858953.18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1114567908,1070679779,0,63557370,21350,0,10308751,4889,1,871,684,63,14,0,5,3,313193,250348,1,22,73942753,318132,251107,569,23,73875268,7,0,66,36,53,23,30,30,normal,2301284745.76,1069824283.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1084719306,1070625881,0,63537402,21263,0,10308276,4838,1,844,663,61,14,0,5,3,312786,250093,1,22,73915391,317694,250830,569,23,73848138,7,0,65,36,53,23,30,30,normal,2340547868.06,1069790046.18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1728149389,1071167535,0,63967446,21723,0,10317790,4889,1,871,684,63,14,0,5,3,318454,254128,1,22,74359075,323393,254887,569,23,74290302,7,0,66,36,53,23,30,30,normal,1734904453.44,1070336291.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2664895875,1068553081,0,61723587,20106,0,10271635,4644,1,817,642,59,14,0,5,3,294334,233884,1,22,72057131,298996,234599,569,23,71992146,7,0,60,32,51,23,28,28,normal,1730147570.4,1064336949.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3320592135,1069251362,0,62162252,20447,0,10283843,4724,1,817,642,59,14,0,5,3,300052,239537,1,22,72509565,304786,240252,569,23,72444436,7,0,60,32,51,23,28,28,normal,2571452350.46,1068382855.46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3293381847,1069224020,0,62144047,20434,0,10283336,4724,1,817,642,59,14,0,5,3,299800,239285,1,22,72489048,304534,240000,569,23,72423922,7,0,60,32,51,23,28,28,normal,2538319554.24,1068307290.78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3247728321,1069178032,0,62124378,20425,0,10282789,4723,1,817,642,59,14,0,5,3,299545,239033,1,22,72468490,304279,239748,569,23,72403364,7,0,60,32,51,23,28,28,normal,2503990618.18,1068220188.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3223431201,1069153648,0,62097250,20401,0,10282034,4723,1,817,642,59,14,0,5,3,299293,238781,1,22,72447907,304027,239496,569,23,72382782,7,0,60,32,51,23,28,28,normal,2469703109.0,1068119756.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3199157335,1069116272,0,62081012,20374,0,10281582,4698,1,817,642,59,14,0,5,3,299041,238529,1,22,72427360,303775,239244,569,23,72362256,7,0,60,32,51,23,28,28,normal,2435031744.86,1068011321.86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3173692639,1069064746,0,62063976,20366,0,10281109,4648,1,817,642,59,14,0,5,3,298753,238169,1,22,72406776,303415,238884,569,23,72341658,7,0,60,32,51,23,28,28,normal,2399975255.56,1067895129.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3143754887,1069034164,0,62043947,20357,0,10280550,4645,1,817,642,59,14,0,5,3,298501,237917,1,22,72386210,303163,238632,569,23,72321086,7,0,60,32,51,23,28,28,normal,2364558488.94,1067771481.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3102019987,1068992350,0,62016026,20343,0,10279775,4645,1,817,642,59,14,0,5,3,298249,237665,1,22,72365619,302911,238380,569,23,72300513,7,0,60,32,51,23,28,28,normal,2328870783.08,1067639949.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1051128770,1070585683,0,63514952,21208,0,10307769,4814,1,844,663,61,14,0,5,3,312371,249733,1,22,73888222,317208,250470,569,23,73821132,7,0,63,34,52,23,29,29,normal,2379922546.28,1069756400.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
994996682,1070539358,0,63477438,21115,0,10307223,4812,1,844,663,61,14,0,5,3,312062,249479,1,22,73860936,316900,250216,569,23,73794041,7,0,63,34,52,23,29,29,normal,2419383157.86,1069722964.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
965140494,1070514424,0,63457483,21108,0,10306469,4807,1,844,663,61,14,0,5,3,311806,249227,1,22,73833843,316642,249964,569,23,73766759,7,0,63,34,52,23,29,29,normal,2459095389.08,1069689579.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
931917622,1070487202,0,63435275,21100,0,10305964,4807,1,844,663,61,14,0,5,3,311549,248975,1,22,73806655,316385,249712,569,23,73739582,7,0,63,34,52,23,29,29,normal,2498919327.06,1069656204.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
875414836,1070440897,0,63397508,21085,0,10305414,4806,1,844,663,61,14,0,5,3,311291,248722,1,22,73779168,316127,249459,569,23,73712517,7,0,63,34,52,23,29,29,normal,2538921795.08,1069622887.94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
845516288,1070416513,0,63377524,21075,0,10304658,4806,1,844,663,61,14,0,5,3,311020,248470,1,22,73751866,315856,249207,569,23,73684840,7,0,63,34,52,23,29,29,normal,2579505035.18,1069589946.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1695415423,1071142275,0,63945572,21715,0,10317322,4889,1,871,684,63,14,0,5,3,318120,253876,1,22,74330116,323060,254635,569,23,74261365,7,0,66,36,53,23,30,30,normal,1772585254.52,1070302332.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2154823826,1067996804,0,61382319,19846,0,10262109,4562,1,790,621,57,14,0,5,3,290134,229739,1,22,71713483,294695,230432,569,23,71648741,7,0,57,30,50,23,27,27,normal,1836145423.46,1057098780.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2130552960,1067972432,0,61366081,19839,0,10261657,4562,1,790,621,57,14,0,5,3,289804,229487,1,22,71691327,294365,230180,569,23,71626662,7,0,57,30,50,23,27,27,normal,1862568161.16,1056510659.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3077724023,1068967924,0,61999771,20335,0,10279322,4645,1,817,642,59,14,0,5,3,297997,237413,1,22,72345026,302659,238128,569,23,72279903,7,0,60,32,51,23,28,28,normal,2293115913.18,1067500445.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3053453217,1068943594,0,61983534,20328,0,10278871,4645,1,817,642,59,14,0,5,3,297740,237161,1,22,72324498,302402,237876,569,23,72259379,7,0,60,32,51,23,28,28,normal,2256877434.96,1067351974.94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3024159349,1068913897,0,61963936,20318,0,10278325,4644,1,817,642,59,14,0,5,3,297472,236908,1,22,72303947,302134,237623,569,23,72238841,7,0,60,32,51,23,28,28,normal,2220153075.94,1067194504.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2980608243,1068870109,0,61934800,20282,0,10277513,4644,1,817,642,59,14,0,5,3,297208,236656,1,22,72283353,301870,237371,569,23,72218262,7,0,60,32,51,23,28,28,normal,2182507745.12,1067022926.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2956337393,1068845683,0,61918562,20269,0,10277060,4644,1,817,642,59,14,0,5,3,296947,236404,1,22,72262766,301609,237119,569,23,72197689,7,0,60,32,51,23,28,28,normal,2144862862.62,1066843702.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2932041023,1068821353,0,61902308,20260,0,10276609,4644,1,817,642,59,14,0,5,3,296690,236152,1,22,72242233,301352,236867,569,23,72177154,7,0,60,32,51,23,28,28,normal,2106833892.16,1066656476.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2904576841,1068793807,0,61883933,20252,0,10276098,4644,1,817,642,59,14,0,5,3,296438,235900,1,22,72221736,301100,236615,569,23,72156661,7,0,60,32,51,23,28,28,normal,2068404309.98,1066461341.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2859150307,1068748117,0,61864442,20243,0,10275557,4644,1,817,642,59,14,0,5,3,296183,235648,1,22,72201161,300845,236363,569,23,72136083,7,0,60,32,51,23,28,28,normal,2029233274.0,1066252624.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2834876527,1068723775,0,61837304,20229,0,10274800,4644,1,817,642,59,14,0,5,3,295921,235396,1,22,72180566,300583,236111,569,23,72115501,7,0,60,32,51,23,28,28,normal,1989655084.5,1066030252.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2810609823,1068699469,0,61821068,20222,0,10274349,4644,1,817,642,59,14,0,5,3,295659,235144,1,22,72160063,300321,235859,569,23,72095002,7,0,60,32,51,23,28,28,normal,1949114437.32,1065792261.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2784988629,1068673669,0,61803928,20214,0,10273871,4644,1,817,642,59,14,0,5,3,295407,234892,1,22,72139537,300069,235607,569,23,72074493,7,0,60,32,51,23,28,28,normal,1907575976.06,1065538314.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2755081579,1068643651,0,61783920,20205,0,10273314,4644,1,817,642,59,14,0,5,3,295155,234640,1,22,72118932,299817,235355,569,23,72053877,7,0,60,32,51,23,28,28,normal,1864209730.16,1065258964.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2713467071,1068601891,0,61756080,20163,0,10272540,4644,1,817,642,59,14,0,5,3,294898,234388,1,22,72098401,299560,235103,569,23,72033348,7,0,60,32,51,23,28,28,normal,1820123097.64,1064965549.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2689168367,1068577507,0,61739826,20121,0,10272088,4644,1,817,642,59,14,0,5,3,294615,234136,1,22,72077728,299277,234851,569,23,72012710,7,0,60,32,51,23,28,28,normal,1775551570.2,1064658339.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2003157384,1067844638,0,61280853,19798,0,10259288,4562,1,790,621,57,14,0,5,3,288487,228479,1,22,71602583,293049,229172,569,23,71538264,7,0,57,30,50,23,27,27,normal,1961364503.8,1054018139.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1960559834,1067801876,0,61252354,19784,0,10258495,4562,1,790,621,57,14,0,5,3,288159,228227,1,22,71580386,292721,228920,569,23,71516111,7,0,57,30,50,23,27,27,normal,1984391529.46,1053360101.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1936259364,1067777408,0,61236096,19777,0,10258041,4562,1,790,621,57,14,0,5,3,287832,227975,1,22,71558236,292392,228668,569,23,71494031,7,0,57,30,50,23,27,27,normal,2006880254.36,1052687151.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1906630432,1067747720,0,61216275,19763,0,10257491,4562,1,790,621,57,14,0,5,3,287503,227723,1,22,71536008,292065,228416,569,23,71471891,7,0,57,30,50,23,27,27,normal,2028440200.06,1051998625.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1837982244,1067174518,0,61167079,19743,0,10246878,4561,1,790,621,57,14,0,5,3,287173,227471,1,22,71498401,291734,228164,569,23,71435077,7,0,57,30,50,23,27,27,normal,2049175184.24,1051294616.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1791432236,1066719766,0,61133296,19730,0,10238456,4561,1,790,621,57,14,0,5,3,286840,227219,1,22,71442194,291404,227912,569,23,71379005,7,0,57,30,50,23,27,27,normal,2069072670.74,1050577045.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1707496078,1065899014,0,61072378,19696,0,10228559,4560,1,790,621,57,14,0,5,3,286505,226967,1,22,71385810,291066,227660,569,23,71322620,7,0,57,30,50,23,27,27,normal,2088613791.48,1049853986.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1663952324,1065473128,0,61040776,19687,0,10215386,4555,1,790,621,57,14,0,5,3,286171,226715,1,22,71329367,290732,227408,569,23,71266255,7,0,57,30,50,23,27,27,normal,2108552085.94,1049132847.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1576935044,1064868892,0,60998818,19663,0,10204910,4483,1,790,621,57,14,0,5,3,285800,226355,1,22,71273150,290291,227048,569,23,71210100,7,0,57,30,50,23,27,27,normal,2127827640.68,1048400670.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1533352862,1064156422,0,60945993,19637,0,10191714,4483,1,790,621,57,14,0,5,3,285459,226103,1,22,71219809,289947,226796,569,23,71156133,7,0,57,30,50,23,27,27,normal,2147212467.18,1047659113.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1489862994,1063731940,0,60914431,19629,0,10183853,4483,1,790,621,57,14,0,5,3,285145,225851,1,22,71175832,289633,226544,569,23,71112219,7,0,57,30,50,23,27,27,normal,2165841325.0,1046910339.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1446332870,1063306630,0,60882837,19621,0,10175976,4483,1,790,621,57,14,0,5,3,284827,225599,1,22,71131854,289316,226292,569,23,71068317,7,0,57,30,50,23,27,27,normal,2183695989.42,1046148451.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1402854308,1062882364,0,60851283,19614,0,10168119,4483,1,790,621,57,14,0,5,3,284511,225347,1,22,71087869,288999,226040,569,23,71024381,7,0,57,30,50,23,27,27,normal,2200616731.56,1045370596.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2251964398,1068094412,0,61447309,19877,0,10263919,4562,1,790,621,57,14,0,5,3,290961,230497,1,22,71779882,295521,231190,569,23,71715060,7,0,57,30,50,23,27,27,normal,1751398675.32,1058757354.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2227692478,1068069944,0,61431069,19870,0,10263465,4562,1,790,621,57,14,0,5,3,290707,230243,1,22,71757751,295267,230936,569,23,71693032,7,0,57,30,50,23,27,27,normal,1780795814.9,1058223042.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2196086174,1068038228,0,61409924,19860,0,10262877,4562,1,790,621,57,14,0,5,3,290447,229991,1,22,71735663,295008,230684,569,23,71670866,7,0,57,30,50,23,27,27,normal,1809260565.08,1057673140.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1217235266,1061070073,0,60716569,19532,0,10134560,4482,1,790,621,57,14,0,5,3,283216,224338,1,22,70911862,287704,225031,569,23,70848656,7,0,57,30,50,23,27,27,normal,2257442143.2,1042086493.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1141892808,1060335019,0,60661889,19511,0,10120947,4482,1,790,621,57,14,0,5,3,282890,224086,1,22,70867768,287380,224779,569,23,70804646,7,0,57,30,50,23,27,27,normal,2269349933.7,1041227281.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1098364118,1059908863,0,60630299,19503,0,10113055,4482,1,790,621,57,14,0,5,3,282576,223834,1,22,70823730,287064,224527,569,23,70760665,7,0,57,30,50,23,27,27,normal,2281133470.68,1040361340.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1054888870,1059484417,0,60598741,19496,0,10105194,4482,1,790,621,57,14,0,5,3,282307,223582,1,22,70779781,286795,224275,569,23,70716728,7,0,57,30,50,23,27,27,normal,2292159900.14,1039482521.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1010561914,1059064567,0,60566619,19488,0,10097419,4482,1,790,621,57,14,0,5,3,282055,223330,1,22,70736496,286543,224023,569,23,70673485,7,0,57,30,50,23,27,27,normal,2302424773.16,1038590789.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
